pH,TDS,Turbidity,Safe
8.163076383,350.3910241,3.287243971,1
8.87027826,398.6809356,4.182740665,0
8.769676022,366.3707236,3.776718462,0
4.737391257,441.9861061,3.853388072,0
7.790874862,334.5123059,3.076214341,1
6.0873061,500.8660185,3.666671803,0
7.651294226,526.7049237,3.258041647,1
4.771490669,596.3463464,3.936972573,0
5.392057607,345.0198518,2.978925445,0
6.364155674,443.0292321,4.764412042,0
8.347949483,431.7819875,4.217861431,1
6.615981652,505.7355345,4.635709127,1
8.312379503,446.8406051,2.98809301,1
6.836224939,367.9887837,3.666613686,1
6.385470898,336.1988372,4.681716653,0
6.490037175,534.6639449,2.430883294,0
9.323583858,575.4219684,3.006650222,0
4.581968728,605.3050414,4.500207625,0
7.884841993,369.534034,4.631640754,1
6.168838539,328.3633983,4.435760073,0
7.230845307,418.0412196,5.622018081,1
4.797460182,344.3656891,4.038502789,0
9.319176393,347.5883747,4.129230416,0
7.581687577,353.5104246,4.457282487,1
5.348213659,439.1177046,3.31116811,0
5.487876363,395.2357843,4.223576482,0
8.315959071,481.0735393,2.760212574,1
8.551077748,323.7728426,4.04637969,0
6.013160966,402.6580222,3.455622541,0
5.744067537,436.8440526,3.171655208,0
5.218989651,646.7325987,4.383942554,0
7.458707683,446.6969391,2.938082397,1
6.72958019,401.3048946,4.003458052,1
4.1502143,377.4307463,3.502370872,0
7.159398311,501.7432181,3.254926497,1
9.608533594,439.6330269,3.042796944,0
5.375895979,384.3056983,4.17421964,0
8.69712216,460.8124249,4.180567593,0
7.748928548,437.3771806,3.136945007,1
7.117917746,422.2938193,4.213567957,1
8.31002902,365.6875204,4.775784922,1
5.524296531,443.4455903,4.033391218,0
10.20142576,414.8109854,3.964449588,0
5.368125754,462.4801989,2.004142586,0
8.937802408,394.6348677,2.831234426,0
8.124207826,326.777803,4.724456578,1
7.184973119,354.8470533,3.665410662,1
5.499489286,358.8490033,5.846826958,0
5.319769073,317.5326799,2.92573204,0
6.369111631,481.9558771,2.275903461,0
6.733493842,340.8088228,3.178003605,1
6.883015402,297.6313652,4.102291769,1
8.013516429,465.0727958,4.44490059,1
8.272055091,484.1729533,5.140207743,1
8.746985976,389.5162861,4.763730536,0
8.154840855,404.2048592,3.696327575,1
9.045720545,392.5169018,4.213700444,0
8.922409559,409.5018417,4.081728016,0
5.961301572,421.3437362,4.919585047,0
8.184410006,258.880209,4.5990822,1
7.636454091,414.3080549,3.332906497,1
7.775385593,416.4456175,3.309471716,1
7.617148871,470.8362645,2.391540006,1
6.664934584,422.4225087,4.502138214,1
8.815357953,428.8823659,2.87588018,0
7.765635562,500.1692103,3.21444964,1
6.225152013,564.7934853,2.770822653,0
8.56704382,378.8971896,2.804926824,0
6.994194675,351.9973602,4.398900709,1
3.344588533,453.1519381,2.575141031,0
6.767523658,573.3304971,3.300253498,1
8.037430327,490.658747,2.506238127,1
8.177174974,460.5667219,3.325638986,1
6.744799075,350.2363264,4.86854263,1
7.603775446,487.9851851,3.584985024,1
8.546145555,392.3635858,3.505300168,0
5.432512085,459.5690214,3.874425315,0
7.71408936,353.6309129,3.182582857,1
8.154531511,415.6248817,2.460464867,1
7.845879929,496.270851,3.667154205,1
7.156424495,420.5945919,2.958414712,1
5.694694238,447.0744599,3.8706108,0
6.707685556,353.0629066,3.822668715,1
4.775221956,333.7753271,3.223080865,0
8.501711439,369.9031987,5.612295662,0
7.741245059,468.2125374,3.741143366,1
4.187490815,501.9028641,4.592959344,0
7.808012212,575.3090369,4.165549906,1
5.895948983,437.2175902,3.659652968,0
7.269652253,356.1819159,3.789236757,1
9.489600966,383.4909539,4.300694899,0
7.457979827,370.3572882,4.497730796,1
7.992320364,322.2911912,4.342796788,1
7.746343115,319.8429301,3.678686031,1
8.27579563,429.6222122,4.72133955,1
6.879959452,508.345207,5.688206949,1
6.799375518,371.579634,3.819985377,1
8.167767663,414.6176551,3.41068554,1
4.736404607,469.1319513,4.995601766,0
5.95392389,364.7010954,3.968647163,0
6.578998162,490.2846741,3.690929417,1
8.775485734,358.9832544,4.393944466,0
6.850302032,379.2906459,3.08029671,1
8.757110512,328.3874298,3.80879301,0
8.073278952,380.7232523,4.854312786,1
5.078274175,328.0335757,3.631042314,0
7.444914015,435.4056098,2.571391506,1
9.434005875,460.7659944,4.201054364,0
5.905906954,468.4163498,2.917284056,0
5.803496976,349.954534,2.181714167,0
7.617151922,423.6627075,3.422543431,1
9.008464334,412.8676105,3.911014707,0
5.422445768,442.1042076,2.91175139,0
9.778181813,498.0639962,4.143365319,0
5.204938763,428.7706104,3.439561019,0
4.872560878,474.6653317,3.918005799,0
7.793914804,288.9124568,4.220027671,1
7.058182608,452.9952928,3.613834771,1
7.890354274,446.7484416,3.209588058,1
7.535700191,431.4246894,4.208354354,1
7.202534416,319.4230515,5.702504528,1
8.722143777,505.2654826,3.274628642,0
8.352635176,516.8516225,3.939011353,1
6.284385791,338.8481579,5.030712169,0
9.30566048,382.922363,4.485070147,0
4.923178856,505.9128645,3.329600783,0
6.14301848,381.3465821,5.37040341,0
5.744504157,440.6011346,3.53350015,0
6.616649175,521.7808842,3.881767178,1
7.62349992,551.5403898,4.764995184,1
7.860106422,347.8409649,3.499774684,1
7.393110153,425.2888367,4.431739047,1
5.579517093,567.6041514,4.043914693,0
4.303574607,313.254743,2.010537157,0
7.310715696,389.7424621,3.57882634,1
6.417702476,386.8030566,4.046305672,0
10.41504401,294.3251422,4.209136505,0
8.41860665,343.4175878,3.44284782,1
7.808641136,421.8900828,2.472720325,1
7.55796363,313.4779593,3.292270153,1
5.728823779,445.7007612,4.41217355,0
10.48680842,389.0216156,3.804352132,0
3.792125732,381.5016036,4.620685586,0
5.716251354,459.5411588,3.433135385,0
6.320427823,492.8503914,4.553380743,0
9.185417502,520.6407738,4.186674618,0
8.684778672,437.5120421,3.877349185,0
7.961721463,425.670964,2.286943495,1
5.484151254,406.551667,4.43885846,0
7.186931122,396.8056521,4.275645348,1
5.470802484,414.157826,2.962852429,0
9.792727769,471.3698805,3.729120402,0
3.637170625,414.2560865,5.446565703,0
7.064789081,427.2397403,4.401627835,1
6.632031569,339.8830287,3.38629429,1
5.913956688,386.3452475,5.648605949,0
9.484703254,518.5852526,4.132274238,0
8.447404488,428.6609649,5.21830711,1
7.727421141,526.3610816,4.60180209,1
6.859323726,304.9563717,4.501980015,1
5.846786697,361.9477582,3.371110881,0
6.300001767,536.2686727,3.709437181,0
6.646469922,497.9023198,4.387601742,1
7.313446756,585.2226284,2.220639923,1
6.572656389,416.0909979,2.820927249,1
6.002414612,587.3786921,4.315308015,0
5.93605711,535.3395605,3.940282339,0
7.591089848,522.0278703,4.531196013,1
6.875746152,541.7723151,3.397302572,1
8.016279103,617.5409065,4.308222881,0
8.783596632,471.8575107,3.470885424,0
6.911698241,579.4618244,4.616641008,1
8.719240207,462.1424242,3.912836037,0
5.974583248,296.9641017,3.721974696,0
4.429378735,342.3594105,4.271167637,0
8.215123507,500.9387879,4.511384049,1
7.828740105,390.5669453,5.199446636,1
7.949964795,326.2690802,3.31715245,1
6.114332051,291.6002828,3.68040999,0
7.96852587,374.18184,3.173879163,1
6.635894308,600.937203,4.523236866,0
6.394548023,423.9783892,3.042496818,0
6.280978207,360.1844731,4.599432014,0
7.992026977,399.9483325,4.647095594,1
5.068795502,388.941163,4.362085653,0
8.151248962,451.0127884,2.799883321,1
7.582941677,474.7817344,4.164028619,1
5.34411687,558.108549,4.104698561,0
7.871961403,393.3886033,2.938536287,1
5.327023534,568.0789802,4.855821251,0
10.55027327,471.4843946,3.951304463,0
7.47102667,379.5077385,3.70797408,1
7.943882477,498.8039169,4.111691345,1
9.13569426,401.0637637,3.281802196,0
5.214009194,544.8574806,4.453525556,0
8.649534947,485.0984831,5.229809193,0
7.75667895,451.605924,2.842470708,1
7.104295204,355.2844423,5.464856803,1
5.363362645,480.308581,3.871372489,0
6.582499747,446.3864036,4.152014127,1
6.810466517,373.9201602,4.402339513,1
5.574116595,357.4707042,5.152527698,0
8.555283423,359.506553,3.687152068,0
4.483402761,429.350268,2.203840524,0
3.783043638,327.6586444,4.402244146,0
7.138374317,210.319182,4.144872251,1
9.128357758,419.3955691,3.762222689,0
5.271971378,381.4403882,4.119436475,0
6.465093529,357.7110601,3.790523693,0
8.245186596,399.883388,4.125731794,1
6.704791892,400.1553243,3.806596292,1
6.430254786,482.5982702,4.805791534,0
7.482791276,416.8991601,4.094746286,1
5.504452321,395.6985382,4.657360934,0
7.521920636,539.4646482,3.110932391,1
8.522567733,336.2797071,3.358284405,0
5.694475546,354.1744375,4.107467119,0
6.93450359,332.956298,3.875238037,1
6.115180039,482.8469391,3.69086186,0
8.575673022,393.1864462,3.506229064,0
5.689142988,456.4264885,4.592979951,0
7.2261272,269.3446352,4.153558901,1
7.197795992,389.6382279,3.844013287,1
3.846814328,521.7741145,3.584201916,0
5.896339346,427.1137557,5.032854921,0
8.326349854,521.8355248,4.395284863,1
6.891561655,273.4468382,3.561962572,1
5.548124947,477.8546873,4.599235865,0
5.386637962,553.0576632,4.320900175,0
7.262534652,524.9097809,4.846359372,1
6.257085791,481.7375593,3.994713697,0
7.025504335,367.8975629,2.941555123,1
6.584839333,463.2969139,3.919954569,1
6.565633547,383.1245035,2.770948497,1
6.622102936,552.4627918,5.290920716,1
7.217392781,496.1614524,3.746619824,1
5.253907429,354.1701813,3.488372514,0
8.131375234,497.1691281,3.542810748,1
6.61977546,433.6795425,4.086920567,1
6.217255307,373.8436199,2.08142502,0
5.019984767,312.0025326,4.089485428,0
6.907379615,420.3573924,1.496100943,1
6.313114732,494.4169099,4.126964596,0
7.29392925,353.0636591,4.403250065,1
6.63036382,555.580978,3.490587573,1
8.015780395,477.6688358,3.180580187,1
4.249890379,336.9568673,4.116347641,0
4.26526964,385.3916191,4.900446069,0
9.266840595,432.0431198,4.330049469,0
9.619456626,331.5867258,3.173199767,0
7.086877326,406.0147939,3.992848211,1
3.433874059,452.9744803,4.104938403,0
8.436759029,392.4966653,2.499910135,1
7.34303194,302.200496,5.288057554,1
4.616438934,375.0363685,2.634341021,0
8.307462969,439.2296156,4.625729242,1
4.909640554,383.245825,5.34532394,0
7.70910636,452.445746,4.23510812,1
7.818274839,475.2964708,3.329243166,1
8.207458913,355.470925,4.151865853,1
6.958534137,369.0166668,4.1946,1
4.349439999,313.513502,4.442711502,0
6.629985036,471.5185364,2.534499478,1
8.96969739,369.2838639,3.983098818,0
6.77105029,344.0720282,3.244866832,1
6.724639342,420.8283622,2.921414772,1
7.053116739,310.9278353,5.67199885,1
7.755154227,509.2848688,2.728799592,1
8.580008559,419.813956,3.195591056,0
6.901710203,488.7745948,3.035670597,1
7.814250247,432.1943573,4.104661963,1
5.918953546,538.6218031,4.265547139,0
7.021295306,527.380871,3.675557956,1
8.132736965,383.122057,2.969433921,1
6.057068041,543.3929883,4.371747854,0
5.343075103,390.8049553,4.240031708,0
5.742533063,422.0677005,4.272202758,0
6.584813111,479.7861954,4.404132196,1
8.070477127,479.0560337,3.055790475,1
6.652824348,257.7041794,3.661529274,1
5.506061504,572.7434072,2.778905951,0
8.248703054,399.7737042,3.540532004,1
5.664845758,368.7708937,3.570290456,0
8.999498939,482.6733273,3.695084055,0
5.588537191,367.6899918,4.37399858,0
6.265637344,553.4940322,3.266028669,0
6.922041828,560.9659102,4.242947216,1
8.072612403,286.7944316,5.082206247,1
8.828094375,357.4361934,3.793317686,0
8.647454007,338.44145,3.624100659,0
7.475536902,617.8835131,4.015574262,0
6.453064803,510.6093851,3.440858802,0
8.192210156,468.0517147,3.489283078,1
7.247700982,501.6739826,3.319952678,1
7.893131973,510.8950007,3.302211725,1
6.164449536,444.276635,3.446401194,0
7.9373922,336.0618031,4.27085115,1
8.281120655,422.2238018,3.687995064,1
4.906491593,446.7429748,3.152344905,0
8.143483376,442.3681431,2.572830423,1
5.117913529,376.2319179,3.806700492,0
6.449070009,440.8594348,3.331549948,0
5.613562647,425.2500465,3.465088676,0
5.754212968,530.5264113,5.920233915,0
6.906574998,446.4223567,3.282749503,1
6.336267097,549.2767283,3.745724886,0
8.121253676,367.7586892,4.428311683,1
8.935115926,328.9044942,5.168297808,0
6.45278075,493.8884638,3.425065096,0
8.458814662,393.5557957,3.507708536,1
6.930082548,368.4028571,4.14941371,1
6.255070001,331.971661,4.194199874,0
5.669818774,365.4312125,5.600458571,0
7.945407487,475.3422715,5.428916724,1
7.499844232,331.3789519,4.454476673,1
4.695516141,435.6664692,4.641738491,0
6.710633528,480.3202177,3.863286909,1
9.502856746,431.6256772,4.237345252,0
4.405327147,384.0115576,4.086867245,0
6.810344849,442.1670062,4.115695844,1
6.983133113,324.9978244,4.426982544,1
6.968131313,399.1190254,3.030823583,1
5.76255225,357.4172848,2.906589212,0
8.397248096,397.6849857,2.835794284,1
8.828326658,570.4242586,3.052822148,0
9.395842202,382.0142489,3.530498325,0
7.593176933,500.6848732,3.542092644,1
5.149133288,407.3808249,4.839176158,0
4.916740541,597.8700732,3.613212412,0
7.371289877,558.7478629,4.084696775,1
8.278752741,468.5383258,4.767722384,1
10.20297155,567.5261592,3.270903753,0
4.562156483,558.9538726,4.822883764,0
5.202672013,363.2357556,3.927980576,0
9.149733927,514.9640601,5.436819304,0
7.615556979,301.7534765,4.243133734,1
7.813067625,329.0166464,4.713719499,1
7.721032688,412.3085879,4.168487102,1
9.056244707,404.1201524,3.319353737,0
8.082657125,430.4068943,5.247130149,1
5.84866707,355.9980259,4.874534246,0
8.470545999,380.1147511,2.935801995,1
9.22858163,360.4684842,3.8391854,0
8.170588045,490.5125389,3.995857049,1
6.381977105,369.4680721,4.99189599,0
6.98981377,485.6311478,4.808582691,1
10.3781082,412.9792013,3.57744746,0
3.590822364,397.2628257,4.144780873,0
7.388518503,288.0685777,4.409053528,1
6.966835168,559.6293401,2.957441071,1
6.703486854,437.3708632,4.223883711,1
7.139671256,354.3925259,3.151388595,1
6.64879301,315.750909,5.138047828,1
7.940713224,334.9053758,2.990150891,1
8.228563825,392.9012057,2.781944108,1
8.665692083,455.9274999,3.494032184,0
5.06404246,544.3393171,5.122702569,0
7.894322783,321.0690741,2.865031443,1
7.042793877,413.3215995,3.965647067,1
8.305063984,448.8647411,4.461210732,1
8.268307592,347.8292033,4.405408198,1
7.397562418,419.173312,2.459336841,1
6.36729853,414.8891303,2.61476606,0
8.410625565,510.305603,4.352295779,1
7.098245544,448.4571607,4.909571475,1
7.32250205,477.0478068,2.981649192,1
5.198224971,454.73241,3.807318103,0
6.280905113,526.067651,3.021288909,0
6.823930137,295.7570532,4.016144076,1
6.629993518,318.5366329,3.155213653,1
10.30157127,393.1766813,3.857851975,0
6.123193935,521.0162606,5.457830951,0
6.411525836,264.5080825,2.200678202,0
5.122648455,369.280429,3.504524534,0
3.43485576,590.0605459,5.389510246,0
10.84813042,531.1691009,3.133838702,0
8.725393412,506.0101352,4.565542154,0
10.35174253,284.0179948,5.227609397,0
8.174028131,354.7907412,3.986780704,1
8.034011917,482.6371798,2.452120806,1
8.205541815,522.888054,3.634030668,1
7.893818459,457.0141209,3.508503713,1
5.488135469,351.631315,3.652991422,0
8.163074031,554.0451045,4.128193137,1
6.867000691,373.2321373,3.484120574,1
5.821706914,605.4588934,3.908198846,0
7.451888779,385.8278293,3.930080761,1
6.898315041,508.8203409,3.822307139,1
7.544340114,350.9686515,4.435514109,1
4.103867855,408.1950145,3.808850694,0
5.329938815,480.7152078,5.79932235,0
6.962993545,300.411744,4.760381755,1
6.846059942,408.0957972,4.709374128,1
6.279842183,383.7478834,3.27858441,0
6.739849728,570.3787653,4.379630439,1
5.495035446,432.8987489,4.115428052,0
7.583770299,528.1562512,3.642289214,1
5.866702734,405.4206121,5.302972731,0
6.394980461,476.8420108,4.732002727,0
5.82126163,337.8582636,4.371078785,0
5.514062185,365.477618,4.460362938,0
6.730883602,327.2282451,4.359137364,1
5.198067643,387.3997714,3.295033859,0
7.362331187,382.0801288,3.93356497,1
7.06614184,356.5430368,4.127599073,1
5.420347747,404.003888,3.75672017,0
7.015332583,354.3906043,5.251223104,1
6.044671753,398.4603116,4.914883756,0
6.198650336,354.4052785,3.574172022,0
7.678945067,462.314567,3.089549648,1
8.062066123,344.5506193,3.040031498,1
7.255798597,583.4364875,3.968177083,1
6.792407469,369.0443258,2.505650441,1
7.368165577,520.5877359,3.684263383,1
8.837786915,468.3674514,2.087080217,0
7.108140711,397.1149717,4.015246444,1
5.289618437,517.1505478,4.54810035,0
7.169251038,494.4045106,4.533174155,1
7.695049437,345.6569351,3.198879005,1
8.693149901,404.4057627,4.687846798,0
6.999764511,475.4452677,3.360130678,1
6.897922717,362.0624898,4.490105279,1
6.382314604,491.7240649,2.881370055,0
9.917092057,404.5013685,3.39332538,0
5.609025354,285.228661,3.354890148,0
6.277463093,537.1360548,3.123166159,0
7.714312672,377.0662857,4.42513397,1
6.351286549,375.2759695,3.707053968,0
7.958871446,412.8964036,4.007902613,1
6.618186567,425.532861,3.797067861,1
6.000723336,509.8196527,4.176218743,0
6.39292784,510.9446258,3.271338859,0
6.977267852,477.7233747,2.367041309,1
6.353436844,332.3597146,3.861109202,0
6.019939995,440.9368239,2.747027112,0
7.330196877,491.5167115,2.884715098,1
9.241338767,546.7909944,3.842577604,0
6.593174457,519.8629915,3.931653171,1
6.948265449,277.2341545,4.095611813,1
5.938321179,336.4466548,3.88950004,0
8.249550509,445.0696363,4.284831119,1
6.903816978,455.7438446,3.867843303,1
7.605674821,410.694183,5.554074526,1
6.589290501,502.9936866,3.181112063,1
7.511816641,479.9570763,2.285519929,1
7.301444654,472.7968348,3.16007484,1
6.788291583,535.0863948,4.255948317,1
6.692531669,475.5489601,2.942115367,1
6.028101118,355.0074612,4.080786271,0
6.715940564,449.9510828,2.404729206,1
7.490786676,375.9645578,4.354535491,1
6.336588682,534.6984328,4.356593856,0
7.381757557,499.2754008,3.338021759,1
7.256015039,451.808446,4.534960273,1
7.025821771,348.3990333,4.746091949,1
7.606880475,477.9949918,4.564460392,1
6.983860439,317.9484586,4.159566509,1
6.347020018,383.7949028,4.526350939,0
7.322828417,413.155466,3.981968832,1
6.777506359,509.1503233,4.263180268,1
6.642755695,346.8604045,4.299209281,1
6.217584914,283.4014062,4.15016691,0
6.630122156,480.8480635,3.352764606,1
